business_id,name,longitude,latitude,name_pinyin,geometry
5607193,地铁站西藏南路,121.48512380795972,31.20371532684587,xīcángnánlù,POINT (121.4851238079597 31.20371532684587)
5608797,地铁站彭浦新村,121.44389840815748,31.30895955044103,péngpǔxīncūn,POINT (121.4438984081575 31.30895955044103)
5609990,宋园路地铁站,121.40695390681198,31.198413191145224,sòngyuánlù,POINT (121.406953906812 31.19841319114522)
5610029,龙阳路地铁站,121.55275038715806,31.20547875763255,lóngyánglù,POINT (121.5527503871581 31.20547875763255)
5610047,松江新城地铁站,121.22558507622806,31.031952347480033,sōngjiāngxīnchéng,POINT (121.2255850762281 31.03195234748003)
5610052,松江大学城地铁站,121.22759450313083,31.055040341904473,sōngjiāngdàxuéchéng,POINT (121.2275945031308 31.05504034190447)
5610057,泗泾地铁站,121.25659965428386,31.120906661260744,sìjīng,POINT (121.2565996542839 31.12090666126074)
5610063,芳华路地铁站,121.5459952096995,31.194911120270312,fānghuálù,POINT (121.5459952096995 31.19491112027031)
5610066,塘桥地铁站,121.51433723899281,31.211783950286783,tángqiáo,POINT (121.5143372389928 31.21178395028678)
5610068,老西门地铁站,121.47865973865984,31.220894208195023,lǎoxīmén,POINT (121.4786597386598 31.22089420819502)
5628769,小南门地铁站,121.4938838654646,31.218565294366833,xiǎonánmén,POINT (121.4938838654646 31.21856529436683)
5630192,地铁站云台路站,121.49597428832467,31.184345291309757,yúntáilù,POINT (121.4959742883247 31.18434529130976)
5642524,地铁站共康路站,121.44257430792238,31.320562567899934,gòngkānglù,POINT (121.4425743079224 31.32056256789993)
5663683,地铁站春申路站,121.38090691386085,31.10011612345694,chūnshēnlù,POINT (121.3809069138609 31.10011612345694)
5718492,广兰路地铁站,121.61579308779538,31.212981294251584,guǎnglánlù,POINT (121.6157930877954 31.21298129425158)
5726224,宜山路地铁站,121.42264924247445,31.18837414835653,yíshānlù,POINT (121.4226492424744 31.18837414835653)
5861852,浦东大道地铁站,121.51561908356251,31.24237331283672,pǔdōngdàdào,POINT (121.5156190835625 31.24237331283672)
