GPSX,GPSY,geometry
121.470131,31.2233,POINT (121.470131 31.2233)
121.657046,31.141959000000003,POINT (121.657046 31.141959)
121.65716,31.142569,POINT (121.65716 31.142569)
121.658811,31.140655,POINT (121.658811 31.140655)
121.495699,31.239426,POINT (121.495699 31.239426)
121.459166,31.219894,POINT (121.459166 31.219894)
121.315759,31.292934,POINT (121.315759 31.292934)
121.355818,31.222528000000004,POINT (121.355818 31.222528)
121.442383,31.224889,POINT (121.442383 31.224889)
121.602374,31.264031,POINT (121.602374 31.264031)
121.439474,31.228981,POINT (121.439474 31.228981)
121.52087,31.230314,POINT (121.52087 31.230314)
121.435159,31.194993,POINT (121.435159 31.194993)
121.507441,31.263831,POINT (121.507441 31.263831)
121.456223,31.215670000000006,POINT (121.456223 31.21567000000001)
121.484259,31.237561,POINT (121.484259 31.237561)
121.381418,31.216572,POINT (121.381418 31.216572)
121.444937,31.233203000000003,POINT (121.444937 31.233203)
121.333782,30.756844,POINT (121.333782 30.756844)
121.383357,31.193158,POINT (121.383357 31.193158)
121.597724,31.205301,POINT (121.597724 31.205301)
121.445158,31.2284,POINT (121.445158 31.2284)
121.406731,31.10731,POINT (121.406731 31.10731)
121.503013,31.305062,POINT (121.503013 31.305062)
121.48308,31.235640000000004,POINT (121.48308 31.23564)
121.505315,31.30536,POINT (121.505315 31.30536)
121.503502,31.197354,POINT (121.503502 31.197354)
121.465418,31.221031,POINT (121.465418 31.221031)
121.550193,31.247362,POINT (121.550193 31.247362)
121.897934,30.88342,POINT (121.897934 30.88342)
121.302773,31.294285,POINT (121.302773 31.294285)
121.467602,31.246376,POINT (121.467602 31.246376)
121.326759,31.265498,POINT (121.326759 31.265498)
121.231484,31.007776,POINT (121.231484 31.007776)
121.619101,31.159077000000003,POINT (121.619101 31.159077)
121.44388,31.227803,POINT (121.44388 31.227803)
121.400421,31.213227000000003,POINT (121.400421 31.213227)
121.43379,31.210168,POINT (121.43379 31.210168)
121.529102,31.022357,POINT (121.529102 31.022357)
121.381569,31.187962,POINT (121.381569 31.187962)
121.430858,31.227041,POINT (121.430858 31.227041)
121.45329,31.184902,POINT (121.45329 31.184902)
121.558855,31.214691,POINT (121.558855 31.214691)
121.472583,31.223744,POINT (121.472583 31.223744)
121.36018500000002,31.171346000000003,POINT (121.360185 31.171346)
121.228955,31.060618,POINT (121.228955 31.060618)
121.44234,31.243613,POINT (121.44234 31.243613)
121.532671,31.231222,POINT (121.532671 31.231222)
121.229156,31.22996,POINT (121.229156 31.22996)
121.383704,31.169959,POINT (121.383704 31.169959)
121.158959,31.300208,POINT (121.158959 31.300208)
121.372597,31.172279,POINT (121.372597 31.172279)
121.446764,31.208049,POINT (121.446764 31.208049)
121.564807,31.148965000000004,POINT (121.564807 31.148965)
121.48648,31.214062,POINT (121.48648 31.214062)
121.435198,31.195003000000003,POINT (121.435198 31.195003)
121.31539,31.292567,POINT (121.31539 31.292567)
121.419783,31.393409,POINT (121.419783 31.393409)
121.457702,31.229644,POINT (121.457702 31.229644)
121.494816,31.238848,POINT (121.494816 31.238848)
121.465431,31.19713,POINT (121.465431 31.19713)
121.438234,31.194591,POINT (121.438234 31.194591)
121.519403,31.228797,POINT (121.519403 31.228797)
121.452695,31.230812,POINT (121.452695 31.230812)
121.436179,31.231,POINT (121.436179 31.231)
121.462738,31.219361,POINT (121.462738 31.219361)
121.439504,31.171316,POINT (121.439504 31.171316)
121.406907,31.107283,POINT (121.406907 31.107283)
121.379196,31.217136,POINT (121.379196 31.217136)
121.463516,31.223248,POINT (121.463516 31.223248)
121.502963,31.305051,POINT (121.502963 31.305051)
121.423697,31.220456,POINT (121.423697 31.220456)
121.441806,31.227472,POINT (121.441806 31.227472)
121.432859,31.198834,POINT (121.432859 31.198834)
121.439986,31.169987,POINT (121.439986 31.169987)
121.432324,31.196419,POINT (121.432324 31.196419)
121.574915,31.258090000000006,POINT (121.574915 31.25809000000001)
121.467665,31.224994,POINT (121.467665 31.224994)
121.429621,31.171023,POINT (121.429621 31.171023)
121.468782,31.295552,POINT (121.468782 31.295552)
121.438995,31.223927000000003,POINT (121.438995 31.223927)
121.419092,31.239344,POINT (121.419092 31.239344)
121.427064,31.218575,POINT (121.427064 31.218575)
121.222526,31.009087,POINT (121.222526 31.009087)
121.438584,31.202255,POINT (121.438584 31.202255)
121.450421,31.232196,POINT (121.450421 31.232196)
121.436302,31.338296000000003,POINT (121.436302 31.338296)
121.457496,31.212142,POINT (121.457496 31.212142)
121.383012,31.137756,POINT (121.383012 31.137756)
121.441014,31.217629,POINT (121.441014 31.217629)
121.382234,31.317055,POINT (121.382234 31.317055)
121.45644,31.202924,POINT (121.45644 31.202924)
121.417555,31.221684000000003,POINT (121.417555 31.221684)
121.524632,31.21401,POINT (121.524632 31.21401)
121.366426,31.348045000000006,POINT (121.366426 31.34804500000001)
121.434483,31.220737,POINT (121.434483 31.220737)
121.382766,31.322912,POINT (121.382766 31.322912)
121.388214,31.198292,POINT (121.388214 31.198292)
121.439103,31.323724,POINT (121.439103 31.323724)
121.393727,31.161397,POINT (121.393727 31.161397)
121.447945,31.218891,POINT (121.447945 31.218891)
121.369855,31.171989,POINT (121.369855 31.171989)
121.389234,31.227751,POINT (121.389234 31.227751)
121.471089,31.22336,POINT (121.471089 31.22336)
121.20668899999998,31.040455,POINT (121.206689 31.040455)
121.398758,31.199041,POINT (121.398758 31.199041)
121.446994,31.234088,POINT (121.446994 31.234088)
121.44383700000002,31.300498,POINT (121.443837 31.300498)
121.42418,31.233626,POINT (121.42418 31.233626)
121.455647,31.230667,POINT (121.455647 31.230667)
121.395986,31.143175,POINT (121.395986 31.143175)
121.605894,31.271392,POINT (121.605894 31.271392)
121.469587,31.216467,POINT (121.469587 31.216467)
121.406677,31.274618,POINT (121.406677 31.274618)
121.387605,31.202611,POINT (121.387605 31.202611)
121.453642,31.213012,POINT (121.453642 31.213012)
121.456572,31.215896,POINT (121.456572 31.215896)
121.57026,31.109962,POINT (121.57026 31.109962)
121.212328,31.034706,POINT (121.212328 31.034706)
121.48506,31.235066,POINT (121.48506 31.235066)
121.22741,31.007918,POINT (121.22741 31.007918)
121.532748,31.064071,POINT (121.532748 31.064071)
121.731392,31.042781,POINT (121.731392 31.042781)
121.203945,31.011377000000003,POINT (121.203945 31.011377)
121.303679,31.211372,POINT (121.303679 31.211372)
121.43907,31.282895,POINT (121.43907 31.282895)
121.3973,31.10684,POINT (121.3973 31.10684)
121.438526,31.194470000000006,POINT (121.438526 31.19447000000001)
121.353668,31.102268,POINT (121.353668 31.102268)
121.501409,31.237294,POINT (121.501409 31.237294)
121.293449,31.322402,POINT (121.293449 31.322402)
121.381968,31.317115,POINT (121.381968 31.317115)
121.47037,31.225079,POINT (121.47037 31.225079)
121.290803,31.166359000000003,POINT (121.290803 31.166359)
121.479075,30.916909000000004,POINT (121.479075 30.916909)
121.455567,31.230718,POINT (121.455567 31.230718)
121.510057,31.264046,POINT (121.510057 31.264046)
121.45275,31.128254,POINT (121.45275 31.128254)
121.408545,31.232717,POINT (121.408545 31.232717)
121.42521,31.222565000000003,POINT (121.42521 31.222565)
121.520865,31.295894,POINT (121.520865 31.295894)
121.32537,31.146516,POINT (121.32537 31.146516)
121.440367,31.344520000000006,POINT (121.440367 31.34452000000001)
121.578399,31.209232,POINT (121.578399 31.209232)
121.45811,31.174662,POINT (121.45811 31.174662)
121.420899,31.212315000000004,POINT (121.420899 31.212315)
121.848776,30.86417,POINT (121.848776 30.86417)
121.453532,31.214439,POINT (121.453532 31.214439)
121.333084,31.166926,POINT (121.333084 31.166926)
121.389154,31.192655,POINT (121.389154 31.192655)
121.47846,30.918105,POINT (121.47846 30.918105)
121.486518,31.163753000000003,POINT (121.486518 31.163753)
121.397303,31.235618,POINT (121.397303 31.235618)
121.577772,31.252249,POINT (121.577772 31.252249)
121.381692,31.216439,POINT (121.381692 31.216439)
121.51608,31.302177,POINT (121.51608 31.302177)
121.474055,31.238136,POINT (121.474055 31.238136)
121.464076,31.210137,POINT (121.464076 31.210137)
121.331956,31.26061,POINT (121.331956 31.26061)
121.397103,31.254509,POINT (121.397103 31.254509)
121.452806,31.221122,POINT (121.452806 31.221122)
121.390777,31.096624,POINT (121.390777 31.096624)
121.472117,31.235929,POINT (121.472117 31.235929)
121.504794,31.138947,POINT (121.504794 31.138947)
121.457309,30.937276,POINT (121.457309 30.937276)
121.379503,31.193173,POINT (121.379503 31.193173)
121.406504,31.233311,POINT (121.406504 31.233311)
121.49671,30.834277,POINT (121.49671 30.834277)
121.453944,30.916912,POINT (121.453944 30.916912)
121.485375,31.237371000000003,POINT (121.485375 31.237371)
121.44181100000002,31.22745,POINT (121.441811 31.22745)
121.504989,31.279403,POINT (121.504989 31.279403)
121.547112,31.225642,POINT (121.547112 31.225642)
121.507036,31.263867,POINT (121.507036 31.263867)
121.486518,31.163753000000003,POINT (121.486518 31.163753)
121.468999,31.225623,POINT (121.468999 31.225623)
121.505297,31.306229,POINT (121.505297 31.306229)
121.449062,31.229458,POINT (121.449062 31.229458)
121.500334,31.321925,POINT (121.500334 31.321925)
121.406715,31.214496,POINT (121.406715 31.214496)
121.217575,31.069503000000005,POINT (121.217575 31.069503)
121.500684,31.08421,POINT (121.500684 31.08421)
121.252059,31.38246,POINT (121.252059 31.38246)
121.406941,31.233856,POINT (121.406941 31.233856)
121.315523,31.138540000000006,POINT (121.315523 31.13854000000001)
121.474873,31.231845,POINT (121.474873 31.231845)
121.465606,31.219659000000004,POINT (121.465606 31.219659)
121.806105,30.988167,POINT (121.806105 30.988167)
121.439548,31.300390000000004,POINT (121.439548 31.30039)
121.498674,31.253016,POINT (121.498674 31.253016)
121.50705,31.306576,POINT (121.50705 31.306576)
121.512262,31.27097,POINT (121.512262 31.27097)
121.398977,31.196699,POINT (121.398977 31.196699)
121.431951,31.234678,POINT (121.431951 31.234678)
121.459482,31.233123,POINT (121.459482 31.233123)
121.382755,31.216018,POINT (121.382755 31.216018)
121.446632,31.233821,POINT (121.446632 31.233821)
121.494807,31.229055,POINT (121.494807 31.229055)
121.467602,31.246376,POINT (121.467602 31.246376)
121.456223,31.215670000000006,POINT (121.456223 31.21567000000001)
121.456223,31.215670000000006,POINT (121.456223 31.21567000000001)
121.35278,31.071048,POINT (121.35278 31.071048)
121.410347,31.209367,POINT (121.410347 31.209367)
121.404974,31.210667,POINT (121.404974 31.210667)
121.470528,31.222643,POINT (121.470528 31.222643)
121.383845,31.216166,POINT (121.383845 31.216166)
121.426412,31.220759,POINT (121.426412 31.220759)
121.480972,31.401537,POINT (121.480972 31.401537)
121.42505,31.214672,POINT (121.42505 31.214672)
121.438619,31.235598,POINT (121.438619 31.235598)
121.495619,31.381833,POINT (121.495619 31.381833)
121.511668,31.303068,POINT (121.511668 31.303068)
121.440559,31.210666,POINT (121.440559 31.210666)
121.453107,31.21313,POINT (121.453107 31.21313)
121.472649,31.27312,POINT (121.472649 31.27312)
121.467777,31.245981,POINT (121.467777 31.245981)
121.494275,31.229656,POINT (121.494275 31.229656)
121.434715,31.233314,POINT (121.434715 31.233314)
121.394385,31.621119,POINT (121.394385 31.621119)
121.396073,31.159349,POINT (121.396073 31.159349)
121.47644,31.233751,POINT (121.47644 31.233751)
121.37895,31.193182,POINT (121.37895 31.193182)
121.504543,31.298416,POINT (121.504543 31.298416)
121.372897,31.234729,POINT (121.372897 31.234729)
121.383357,31.193158,POINT (121.383357 31.193158)
121.44205,31.253816,POINT (121.44205 31.253816)
121.443735,31.232286,POINT (121.443735 31.232286)
121.46121399999998,31.205584,POINT (121.461214 31.205584)
121.52223,31.214162,POINT (121.52223 31.214162)
121.525741,31.304272,POINT (121.525741 31.304272)
121.433539,31.337101,POINT (121.433539 31.337101)
121.439304,31.228689000000006,POINT (121.439304 31.22868900000001)
121.242721,31.061965,POINT (121.242721 31.061965)
121.481479,31.293651,POINT (121.481479 31.293651)
121.453976,31.299859,POINT (121.453976 31.299859)
121.445842,31.239351,POINT (121.445842 31.239351)
121.437412,31.191951,POINT (121.437412 31.191951)
121.343928,31.174633,POINT (121.343928 31.174633)
121.402611,31.208939,POINT (121.402611 31.208939)
121.467149,31.244761,POINT (121.467149 31.244761)
121.345776,31.099328000000003,POINT (121.345776 31.099328)
121.407715,31.172272,POINT (121.407715 31.172272)
121.438623,31.231972,POINT (121.438623 31.231972)
121.44577,31.222171000000003,POINT (121.44577 31.222171)
121.355788,31.220679,POINT (121.355788 31.220679)
121.429751,31.019928000000004,POINT (121.429751 31.019928)
121.466452,31.245124,POINT (121.466452 31.245124)
121.472844,31.201039,POINT (121.472844 31.201039)
121.47167,31.234578000000006,POINT (121.47167 31.23457800000001)
121.09646200000002,31.171953,POINT (121.096462 31.171953)
121.47569,31.227233,POINT (121.47569 31.227233)
121.451188,31.230059000000004,POINT (121.451188 31.230059)
121.453424,31.246855,POINT (121.453424 31.246855)
121.254169,31.354470000000006,POINT (121.254169 31.35447000000001)
121.352081,31.159547,POINT (121.352081 31.159547)
121.302497,31.294492,POINT (121.302497 31.294492)
121.46587,31.236965,POINT (121.46587 31.236965)
121.21228,31.034768,POINT (121.21228 31.034768)
121.453224,31.167148,POINT (121.453224 31.167148)
121.281887,31.092594,POINT (121.281887 31.092594)
121.442893,31.225027,POINT (121.442893 31.225027)
121.419998,31.003479,POINT (121.419998 31.003479)
121.453193,31.247001,POINT (121.453193 31.247001)
121.446551,31.220866,POINT (121.446551 31.220866)
121.422505,31.232329,POINT (121.422505 31.232329)
121.372729,31.173677,POINT (121.372729 31.173677)
121.47183,31.235825,POINT (121.47183 31.235825)
121.437694,31.243355,POINT (121.437694 31.243355)
121.44647,31.276252000000003,POINT (121.44647 31.276252)
121.391498,31.231547,POINT (121.391498 31.231547)
121.41998999999998,31.350419,POINT (121.41999 31.350419)
121.436929,31.244603,POINT (121.436929 31.244603)
121.388036,31.202001,POINT (121.388036 31.202001)
121.412752,31.22148,POINT (121.412752 31.22148)
121.485423,31.242301,POINT (121.485423 31.242301)
121.382737,31.109232,POINT (121.382737 31.109232)
121.484701,31.236919,POINT (121.484701 31.236919)
121.557104,31.213042,POINT (121.557104 31.213042)
121.506892,31.27915,POINT (121.506892 31.27915)
121.473864,31.272823,POINT (121.473864 31.272823)
121.541289,31.206854,POINT (121.541289 31.206854)
121.422256,31.203953,POINT (121.422256 31.203953)
121.350344,31.159007,POINT (121.350344 31.159007)
121.42505,31.214672,POINT (121.42505 31.214672)
121.441229,31.325579,POINT (121.441229 31.325579)
121.442527,31.22666,POINT (121.442527 31.22666)
121.451727,31.205861,POINT (121.451727 31.205861)
121.471911,31.234495000000006,POINT (121.471911 31.23449500000001)
121.477414,31.264241,POINT (121.477414 31.264241)
121.439562,31.228728000000004,POINT (121.439562 31.228728)
121.227178,31.008058,POINT (121.227178 31.008058)
121.408568,31.214858000000003,POINT (121.408568 31.214858)
121.492751,31.230644,POINT (121.492751 31.230644)
121.579043,31.20166,POINT (121.579043 31.20166)
121.492743,31.230644,POINT (121.492743 31.230644)
121.487092,31.234761,POINT (121.487092 31.234761)
121.47045,31.219917,POINT (121.47045 31.219917)
121.406641,31.107201,POINT (121.406641 31.107201)
121.48307,31.219329,POINT (121.48307 31.219329)
121.489018,31.249419,POINT (121.489018 31.249419)
121.445485,31.235176,POINT (121.445485 31.235176)
121.487219,31.234709,POINT (121.487219 31.234709)
121.482247,31.233462,POINT (121.482247 31.233462)
121.239505,31.060419,POINT (121.239505 31.060419)
121.468419,31.236563,POINT (121.468419 31.236563)
121.463516,31.223248,POINT (121.463516 31.223248)
121.691071,31.187821000000003,POINT (121.691071 31.187821)
121.454226,31.324801,POINT (121.454226 31.324801)
121.43506200000002,31.345048,POINT (121.435062 31.345048)
121.48506,31.235066,POINT (121.48506 31.235066)
121.415676,31.244297,POINT (121.415676 31.244297)
121.419202,31.209495,POINT (121.419202 31.209495)
121.601007,31.31957,POINT (121.601007 31.31957)
121.484503,31.21892,POINT (121.484503 31.21892)
121.457699,31.176279,POINT (121.457699 31.176279)
121.523132,31.231946,POINT (121.523132 31.231946)
121.46725,31.244861,POINT (121.46725 31.244861)
121.427218,31.219690000000003,POINT (121.427218 31.21969)
121.378712,31.236695,POINT (121.378712 31.236695)
121.430558,31.218106,POINT (121.430558 31.218106)
121.130427,31.120204,POINT (121.130427 31.120204)
121.47716,31.273906,POINT (121.47716 31.273906)
121.513663,31.304131,POINT (121.513663 31.304131)
121.433204,31.196769,POINT (121.433204 31.196769)
121.420177,31.206799,POINT (121.420177 31.206799)
121.42816,31.187343,POINT (121.42816 31.187343)
121.452175,31.247032,POINT (121.452175 31.247032)
121.40396,31.209055,POINT (121.40396 31.209055)
121.343587,31.283319,POINT (121.343587 31.283319)
121.052887,31.110251,POINT (121.052887 31.110251)
121.4642,31.216991,POINT (121.4642 31.216991)
121.392769,31.081947,POINT (121.392769 31.081947)
121.207006,31.039893,POINT (121.207006 31.039893)
121.447444,31.22843,POINT (121.447444 31.22843)
121.487354,31.219272,POINT (121.487354 31.219272)
121.346793,31.223985,POINT (121.346793 31.223985)
121.523826,31.232729,POINT (121.523826 31.232729)
121.453537,31.246467,POINT (121.453537 31.246467)
121.445669,31.225778,POINT (121.445669 31.225778)
121.210151,31.05159,POINT (121.210151 31.05159)
121.497484,31.252006,POINT (121.497484 31.252006)
121.442258,31.325076,POINT (121.442258 31.325076)
121.344356,31.0941,POINT (121.344356 31.0941)
121.47401,31.269137,POINT (121.47401 31.269137)
121.42913,31.176095,POINT (121.42913 31.176095)
121.804591,31.153161,POINT (121.804591 31.153161)
121.827065,31.48692,POINT (121.827065 31.48692)
121.454434,31.230274,POINT (121.454434 31.230274)
121.576839,31.137392,POINT (121.576839 31.137392)
121.435207,31.331414,POINT (121.435207 31.331414)
121.468093,31.236128000000004,POINT (121.468093 31.236128)
121.402228,31.128923,POINT (121.402228 31.128923)
121.408074,31.234767,POINT (121.408074 31.234767)
121.334594,31.166743,POINT (121.334594 31.166743)
121.466791,31.22831,POINT (121.466791 31.22831)
121.441108,31.339441,POINT (121.441108 31.339441)
121.406211,31.229318,POINT (121.406211 31.229318)
121.450362,31.246309000000004,POINT (121.450362 31.246309)
121.448525,31.237086,POINT (121.448525 31.237086)
121.387595,31.20278,POINT (121.387595 31.20278)
121.434464,31.203693,POINT (121.434464 31.203693)
121.443855,31.217842,POINT (121.443855 31.217842)
121.589197,31.11722,POINT (121.589197 31.11722)
121.452152,31.210148,POINT (121.452152 31.210148)
121.463986,31.210462,POINT (121.463986 31.210462)
121.556994,31.213036,POINT (121.556994 31.213036)
121.388822,31.198473,POINT (121.388822 31.198473)
121.433783,31.200675,POINT (121.433783 31.200675)
121.486807,31.234472,POINT (121.486807 31.234472)
121.387227,31.192121000000004,POINT (121.387227 31.192121)
121.31562,31.309954,POINT (121.31562 31.309954)
121.462823,31.321365000000004,POINT (121.462823 31.321365)
121.478448,31.287419,POINT (121.478448 31.287419)
121.547112,31.225642,POINT (121.547112 31.225642)
121.479055,31.238613,POINT (121.479055 31.238613)
121.500922,31.306163,POINT (121.500922 31.306163)
121.546357,31.210344,POINT (121.546357 31.210344)
121.43668999999998,31.257186,POINT (121.43669 31.257186)
121.440604,31.204592,POINT (121.440604 31.204592)
121.318907,31.241692,POINT (121.318907 31.241692)
121.524126,31.242649,POINT (121.524126 31.242649)
121.501976,31.304342,POINT (121.501976 31.304342)
121.470883,31.221003000000003,POINT (121.470883 31.221003)
121.441611,31.225863,POINT (121.441611 31.225863)
121.658538,31.140658,POINT (121.658538 31.140658)
121.479923,31.239669,POINT (121.479923 31.239669)
121.597617,31.208212,POINT (121.597617 31.208212)
121.453315,31.321094,POINT (121.453315 31.321094)
121.43982,31.217239000000006,POINT (121.43982 31.21723900000001)
121.424821,31.203443,POINT (121.424821 31.203443)
121.44061,31.040157,POINT (121.44061 31.040157)
121.731392,31.042781,POINT (121.731392 31.042781)
121.387087,31.174202,POINT (121.387087 31.174202)
121.51878,30.839981,POINT (121.51878 30.839981)
121.456738,31.275719,POINT (121.456738 31.275719)
121.444744,31.225712,POINT (121.444744 31.225712)
121.455325,31.261959,POINT (121.455325 31.261959)
121.484701,31.236919,POINT (121.484701 31.236919)
121.483628,31.240845,POINT (121.483628 31.240845)
121.441219,31.325562,POINT (121.441219 31.325562)
121.367876,31.171442,POINT (121.367876 31.171442)
121.256219,31.345990000000004,POINT (121.256219 31.34599)
121.333084,31.166926,POINT (121.333084 31.166926)
121.466751,31.212285,POINT (121.466751 31.212285)
121.512877,31.231544,POINT (121.512877 31.231544)
121.492678,31.230811,POINT (121.492678 31.230811)
121.466165,31.206824,POINT (121.466165 31.206824)
121.517043,31.240227,POINT (121.517043 31.240227)
121.48445,31.215068,POINT (121.48445 31.215068)
121.346235,31.156988,POINT (121.346235 31.156988)
121.513876,31.309503000000007,POINT (121.513876 31.30950300000001)
121.441084,31.339545,POINT (121.441084 31.339545)
121.504818,31.304919,POINT (121.504818 31.304919)
121.438933,31.224237,POINT (121.438933 31.224237)
121.512901,31.231646,POINT (121.512901 31.231646)
121.470441,31.223011,POINT (121.470441 31.223011)
121.50869,31.304281,POINT (121.50869 31.304281)
121.230121,31.230032,POINT (121.230121 31.230032)
121.444987,31.235142,POINT (121.444987 31.235142)
121.803875,31.500466,POINT (121.803875 31.500466)
121.4854,31.333573,POINT (121.4854 31.333573)
121.511186,30.908249,POINT (121.511186 30.908249)
121.461704,31.227495,POINT (121.461704 31.227495)
121.523827,31.232640000000004,POINT (121.523827 31.23264)
121.391472,31.175095,POINT (121.391472 31.175095)
121.556553,31.257081,POINT (121.556553 31.257081)
121.565995,31.11953,POINT (121.565995 31.11953)
121.679384,31.268564,POINT (121.679384 31.268564)
121.44666200000002,31.222278000000006,POINT (121.446662 31.22227800000001)
121.576715,31.137398,POINT (121.576715 31.137398)
121.355635,31.221889,POINT (121.355635 31.221889)
121.350344,31.159007,POINT (121.350344 31.159007)
121.493387,31.267193,POINT (121.493387 31.267193)
121.48077,30.918972,POINT (121.48077 30.918972)
121.454378,31.219292,POINT (121.454378 31.219292)
121.390297,31.224841,POINT (121.390297 31.224841)
121.513874,31.304549,POINT (121.513874 31.304549)
121.535289,31.175465000000006,POINT (121.535289 31.17546500000001)
121.503645,31.30556,POINT (121.503645 31.30556)
121.487563,31.189954,POINT (121.487563 31.189954)
121.591824,31.035667,POINT (121.591824 31.035667)
121.89771299999998,30.88297,POINT (121.897713 30.88297)
121.453201,31.212390000000006,POINT (121.453201 31.21239000000001)
121.583884,31.340921,POINT (121.583884 31.340921)
121.466982,31.206189,POINT (121.466982 31.206189)
121.453217,31.299933000000006,POINT (121.453217 31.29993300000001)
121.452518,31.215156,POINT (121.452518 31.215156)
121.485466,31.238674,POINT (121.485466 31.238674)
121.487584,31.189946000000006,POINT (121.487584 31.18994600000001)
121.408131,31.233606,POINT (121.408131 31.233606)
121.159946,30.899140000000006,POINT (121.159946 30.89914000000001)
121.408131,31.233607,POINT (121.408131 31.233607)
121.373712,31.234096,POINT (121.373712 31.234096)
121.149147,31.302203,POINT (121.149147 31.302203)
121.434456,31.193962,POINT (121.434456 31.193962)
121.612889,31.140505,POINT (121.612889 31.140505)
121.303615,31.016465000000004,POINT (121.303615 31.016465)
121.435208,31.207238,POINT (121.435208 31.207238)
121.52223,31.214162,POINT (121.52223 31.214162)
121.3948,31.634053,POINT (121.3948 31.634053)
121.603659,31.270846,POINT (121.603659 31.270846)
121.463084,31.21941,POINT (121.463084 31.21941)
121.40908600000002,31.214575,POINT (121.409086 31.214575)
121.433837,31.192683,POINT (121.433837 31.192683)
121.694621,31.190631,POINT (121.694621 31.190631)
121.419237,31.211315000000006,POINT (121.419237 31.21131500000001)
121.485711,31.254345,POINT (121.485711 31.254345)
121.419117,31.205769,POINT (121.419117 31.205769)
121.408131,31.233607,POINT (121.408131 31.233607)
121.43891200000002,31.3816,POINT (121.438912 31.3816)
121.456659,31.207982,POINT (121.456659 31.207982)
121.410302,31.202394,POINT (121.410302 31.202394)
121.48397,31.322537,POINT (121.48397 31.322537)
121.46299,31.237452,POINT (121.46299 31.237452)
121.364906,31.209618,POINT (121.364906 31.209618)
121.770263,31.051055,POINT (121.770263 31.051055)
121.481065,31.240109000000004,POINT (121.481065 31.240109)
121.529478,31.244490000000006,POINT (121.529478 31.24449000000001)
121.445025,31.210444,POINT (121.445025 31.210444)
121.382251,31.109166,POINT (121.382251 31.109166)
121.511706,31.224563,POINT (121.511706 31.224563)
121.43993,31.324834000000006,POINT (121.43993 31.32483400000001)
121.479646,31.239687,POINT (121.479646 31.239687)
121.455183,31.230922,POINT (121.455183 31.230922)
121.403788,31.208837,POINT (121.403788 31.208837)
121.704147,31.156615,POINT (121.704147 31.156615)
121.501389,31.320207,POINT (121.501389 31.320207)
121.339482,30.728185,POINT (121.339482 30.728185)
121.242369,31.038307,POINT (121.242369 31.038307)
121.629388,31.218766,POINT (121.629388 31.218766)
121.625925,31.316893,POINT (121.625925 31.316893)
121.537026,31.243847,POINT (121.537026 31.243847)
121.481632,30.918535,POINT (121.481632 30.918535)
121.453306,31.034448,POINT (121.453306 31.034448)
121.461655,31.202416,POINT (121.461655 31.202416)
121.485743,31.313901,POINT (121.485743 31.313901)
121.550998,31.255371000000004,POINT (121.550998 31.255371)
121.346235,31.156988,POINT (121.346235 31.156988)
121.470274,31.237031,POINT (121.470274 31.237031)
121.703595,31.186678000000004,POINT (121.703595 31.186678)
121.43261499999998,31.185024,POINT (121.432615 31.185024)
121.628764,31.201421000000003,POINT (121.628764 31.201421)
121.406442,31.272628000000005,POINT (121.406442 31.272628)
121.450944,31.246047,POINT (121.450944 31.246047)
121.447524,31.150052,POINT (121.447524 31.150052)
121.494356,31.265408,POINT (121.494356 31.265408)
121.383284,31.193299,POINT (121.383284 31.193299)
121.7498,31.178603000000006,POINT (121.7498 31.17860300000001)
121.409111,31.214563,POINT (121.409111 31.214563)
121.913404,30.886317,POINT (121.913404 30.886317)
121.486457,31.264468,POINT (121.486457 31.264468)
121.407723,31.172197,POINT (121.407723 31.172197)
121.469761,31.217052,POINT (121.469761 31.217052)
121.466421,31.203509000000004,POINT (121.466421 31.203509)
121.469223,31.237528,POINT (121.469223 31.237528)
121.48776,31.188672,POINT (121.48776 31.188672)
121.502995,31.292739,POINT (121.502995 31.292739)
121.501521,31.221869,POINT (121.501521 31.221869)
121.468043,31.208045,POINT (121.468043 31.208045)
121.497498,31.240519,POINT (121.497498 31.240519)
121.495652,31.239399,POINT (121.495652 31.239399)
121.43896200000002,31.192493,POINT (121.438962 31.192493)
121.47322,31.223512,POINT (121.47322 31.223512)
121.494792,31.266140000000004,POINT (121.494792 31.26614)
121.43881,31.183822,POINT (121.43881 31.183822)
121.438006,31.187652000000003,POINT (121.438006 31.187652)
121.52722,31.270095,POINT (121.52722 31.270095)
121.238273,31.348483,POINT (121.238273 31.348483)
121.583252,31.274156,POINT (121.583252 31.274156)
121.43881,31.183822,POINT (121.43881 31.183822)
121.346235,31.156988,POINT (121.346235 31.156988)
121.431413,31.245076,POINT (121.431413 31.245076)
121.396542,31.208301,POINT (121.396542 31.208301)
121.464242,31.222924,POINT (121.464242 31.222924)
121.309019,31.19528,POINT (121.309019 31.19528)
121.384321,31.105877000000003,POINT (121.384321 31.105877)
121.450758,31.207384,POINT (121.450758 31.207384)
121.443709,31.325854,POINT (121.443709 31.325854)
121.394669,31.159252,POINT (121.394669 31.159252)
121.439351,31.224585,POINT (121.439351 31.224585)
121.503944,30.839627,POINT (121.503944 30.839627)
121.582427,31.243781,POINT (121.582427 31.243781)
121.346235,31.156988,POINT (121.346235 31.156988)
121.46346,31.223201,POINT (121.46346 31.223201)
121.776586,31.040019,POINT (121.776586 31.040019)
121.590829,31.113392,POINT (121.590829 31.113392)
